ticker,date,horizon,decision,score,confidence,market_regime,archetype,phase,price,technical_score,fundamental_score,valuation_score,earnings_score,trend,rsi,is_extended,entry_preferred,stop_loss,first_target,sc_momentum,sc_trend,sc_entry_timing,sc_volume_accumulation,sc_volatility_risk,sc_relative_strength,sc_growth,sc_valuation,sc_quality,sc_ownership,sc_catalyst,forward_return,spy_return,qqq_return,excess_return,excess_return_vs_qqq,max_drawdown_period
JPM,2022-06-27,medium_term,AVOID_BAD_BUSINESS,34.62,low,BEAR_RISK_OFF,PROFITABLE_GROWTH,3,105.17462921142578,20.0,63.0,50.0,40.0,downtrend,41.93,False,104.105,103.06,105.76,28.0,10.0,66.2,16.0,27.1,18.0,67.5,50.0,50.0,50.0,55.0,-7.4286,-5.8631,-6.0137,-1.5655,-1.4149,-8.0614
JPM,2022-06-27,long_term,WATCHLIST_VALUATION_TOO_RICH,47.76,low,BEAR_RISK_OFF,PROFITABLE_GROWTH,3,105.17462921142578,20.0,63.0,50.0,40.0,downtrend,41.93,False,104.105,103.06,105.76,28.0,10.0,66.2,16.0,27.1,18.0,67.5,50.0,50.0,50.0,55.0,23.0659,14.1347,25.5391,8.9312,-2.4732,-11.4194
JPM,2022-07-04,short_term,AVOID_BAD_CHART,26.08,low,BEAR_RISK_OFF,PROFITABLE_GROWTH,3,103.06896209716797,15.0,63.0,50.0,40.0,downtrend,39.6,False,100.8,99.79,105.76,8.0,10.0,57.5,11.0,27.1,30.0,67.5,50.0,50.0,50.0,55.0,1.0261,7.5427,9.8655,-6.5166,-8.8394,-6.1831
JPM,2022-07-04,medium_term,AVOID_BAD_BUSINESS,35.63,low,BEAR_RISK_OFF,PROFITABLE_GROWTH,3,103.06896209716797,15.0,63.0,50.0,40.0,downtrend,39.6,False,100.8,99.79,105.76,8.0,10.0,57.5,11.0,27.1,30.0,67.5,50.0,50.0,50.0,55.0,-7.563,-6.1034,-6.6977,-1.4596,-0.8653,-7.6515
JPM,2022-07-04,long_term,WATCHLIST_VALUATION_TOO_RICH,46.76,low,BEAR_RISK_OFF,PROFITABLE_GROWTH,3,103.06896209716797,15.0,63.0,50.0,40.0,downtrend,39.6,False,100.8,99.79,105.76,8.0,10.0,57.5,11.0,27.1,30.0,67.5,50.0,50.0,50.0,55.0,31.9622,17.9093,29.9554,14.0529,2.0068,-9.6098
JPM,2022-07-11,short_term,AVOID_BAD_CHART,29.71,low,BEAR_RISK_OFF,PROFITABLE_GROWTH,3,102.89574432373047,15.0,63.0,50.0,40.0,downtrend,41.34,False,100.725,99.72,103.4,8.0,10.0,57.5,31.0,34.1,25.0,67.5,50.0,50.0,50.0,55.0,1.3202,7.4851,10.9569,-6.1649,-9.6367,-6.0252
JPM,2022-07-11,medium_term,AVOID_BAD_BUSINESS,37.78,low,BEAR_RISK_OFF,PROFITABLE_GROWTH,3,102.89574432373047,15.0,63.0,50.0,40.0,downtrend,41.34,False,100.725,99.72,103.4,8.0,10.0,57.5,31.0,34.1,25.0,67.5,50.0,50.0,50.0,55.0,-5.2559,-5.1921,-6.7314,-0.0638,1.4755,-7.496
JPM,2022-07-11,long_term,WATCHLIST_VALUATION_TOO_RICH,47.1,low,BEAR_RISK_OFF,PROFITABLE_GROWTH,3,102.89574432373047,15.0,63.0,50.0,40.0,downtrend,41.34,False,100.725,99.72,103.4,8.0,10.0,57.5,31.0,34.1,25.0,67.5,50.0,50.0,50.0,55.0,35.3921,17.9771,29.9052,17.415,5.4869,-9.4576
JPM,2022-07-18,short_term,AVOID_BAD_CHART,34.34,low,BEAR_RISK_OFF,PROFITABLE_GROWTH,3,101.92022705078125,20.0,63.0,50.0,50.0,downtrend,43.37,False,100.725,99.72,103.4,8.0,10.0,55.0,50.0,27.1,34.8,67.5,50.0,50.0,50.0,60.0,9.5447,12.2817,15.0864,-2.737,-5.5417,-0.6888
JPM,2022-07-18,medium_term,AVOID_BAD_BUSINESS,42.67,low,BEAR_RISK_OFF,PROFITABLE_GROWTH,3,101.92022705078125,20.0,63.0,50.0,50.0,downtrend,43.37,False,100.725,99.72,103.4,8.0,10.0,55.0,50.0,27.1,34.8,67.5,50.0,50.0,50.0,60.0,0.3532,-5.9827,-9.7414,6.3359,10.0946,-8.591
JPM,2022-07-18,long_term,WATCHLIST_VALUATION_TOO_RICH,47.26,low,BEAR_RISK_OFF,PROFITABLE_GROWTH,3,101.92022705078125,20.0,63.0,50.0,50.0,downtrend,43.37,False,100.725,99.72,103.4,8.0,10.0,55.0,50.0,27.1,34.8,67.5,50.0,50.0,50.0,60.0,42.3161,21.1241,34.2086,21.192,8.1075,-8.591
JPM,2022-07-25,short_term,WATCHLIST,54.62,medium,SIDEWAYS_CHOPPY,PROFITABLE_GROWTH,3,105.04735565185547,30.0,63.0,50.0,50.0,downtrend,50.74,False,103.9575,102.92,105.59,65.0,30.0,68.8,46.0,34.1,40.0,67.5,50.0,50.0,50.0,60.0,1.2585,4.4948,4.6925,-3.2363,-3.434,-3.6452
JPM,2022-07-25,medium_term,WATCHLIST_NEEDS_CONFIRMATION,48.4,low,SIDEWAYS_CHOPPY,PROFITABLE_GROWTH,3,105.04735565185547,30.0,63.0,50.0,50.0,downtrend,50.74,False,103.9575,102.92,105.59,65.0,30.0,68.8,46.0,34.1,40.0,67.5,50.0,50.0,50.0,60.0,7.0332,-4.9909,-8.111,12.0241,15.1442,-11.3121
JPM,2022-07-25,long_term,WATCHLIST_VALUATION_TOO_RICH,52.45,medium,SIDEWAYS_CHOPPY,PROFITABLE_GROWTH,3,105.04735565185547,30.0,63.0,50.0,50.0,downtrend,50.74,False,103.9575,102.92,105.59,65.0,30.0,68.8,46.0,34.1,40.0,67.5,50.0,50.0,50.0,60.0,41.2215,17.0332,26.6233,24.1883,14.5982,-11.3121
JPM,2022-08-01,short_term,AVOID_BAD_CHART,49.68,low,SIDEWAYS_CHOPPY,PROFITABLE_GROWTH,3,104.12654113769531,20.0,63.0,50.0,50.0,downtrend,48.28,False,103.8725,102.83,106.05,35.0,30.0,70.0,63.0,34.1,32.8,67.5,50.0,50.0,50.0,60.0,0.1576,-1.9816,-3.4447,2.1392,3.6023,-2.7931
JPM,2022-08-01,medium_term,WATCHLIST_NEEDS_CONFIRMATION,49.87,low,SIDEWAYS_CHOPPY,PROFITABLE_GROWTH,3,104.12654113769531,20.0,63.0,50.0,50.0,downtrend,48.28,False,103.8725,102.83,106.05,35.0,30.0,70.0,63.0,34.1,32.8,67.5,50.0,50.0,50.0,60.0,11.3808,-4.9059,-10.64,16.2867,22.0208,-10.5278
JPM,2022-08-01,long_term,WATCHLIST_VALUATION_TOO_RICH,50.95,medium,SIDEWAYS_CHOPPY,PROFITABLE_GROWTH,3,104.12654113769531,20.0,63.0,50.0,50.0,downtrend,48.28,False,103.8725,102.83,106.05,35.0,30.0,70.0,63.0,34.1,32.8,67.5,50.0,50.0,50.0,60.0,40.3391,11.3715,19.5988,28.9676,20.7403,-10.5278
JPM,2022-08-08,short_term,AVOID_BAD_CHART,44.53,low,SIDEWAYS_CHOPPY,PROFITABLE_GROWTH,3,104.25419616699219,20.0,63.0,50.0,50.0,downtrend,49.6,False,103.8725,102.83,106.05,50.0,30.0,72.5,28.0,34.1,16.8,67.5,50.0,50.0,50.0,60.0,-0.5335,-5.3827,-8.6246,4.8492,8.0911,-2.1338
JPM,2022-08-08,medium_term,AVOID_BAD_BUSINESS,42.22,low,SIDEWAYS_CHOPPY,PROFITABLE_GROWTH,3,104.25419616699219,20.0,63.0,50.0,50.0,downtrend,49.6,False,103.8725,102.83,106.05,50.0,30.0,72.5,28.0,34.1,16.8,67.5,50.0,50.0,50.0,60.0,15.3032,-8.4975,-17.3223,23.8007,32.6255,-10.6374
JPM,2022-08-08,long_term,WATCHLIST_VALUATION_TOO_RICH,51.7,medium,SIDEWAYS_CHOPPY,PROFITABLE_GROWTH,3,104.25419616699219,20.0,63.0,50.0,50.0,downtrend,49.6,False,103.8725,102.83,106.05,50.0,30.0,72.5,28.0,34.1,16.8,67.5,50.0,50.0,50.0,60.0,38.7151,9.6949,15.5353,29.0202,23.1798,-10.6374
JPM,2022-08-15,short_term,WAIT_FOR_PULLBACK,62.33,medium,SIDEWAYS_CHOPPY,PROFITABLE_GROWTH,3,111.64816284179688,60.0,63.0,50.0,50.0,sideways,65.57,False,106.465,105.4,115.13,85.8,45.0,51.2,76.0,34.1,40.2,67.5,50.0,50.0,50.0,60.0,-4.9567,-8.3384,-11.8177,3.3817,6.861,-8.6151
JPM,2022-08-15,medium_term,WATCHLIST_NEEDS_CONFIRMATION,55.93,medium,SIDEWAYS_CHOPPY,PROFITABLE_GROWTH,3,111.64816284179688,60.0,63.0,50.0,50.0,sideways,65.57,False,106.465,105.4,115.13,85.8,45.0,51.2,76.0,34.1,40.2,67.5,50.0,50.0,50.0,60.0,11.4736,-6.6952,-13.3857,18.1688,24.8593,-16.5555
JPM,2022-08-15,long_term,WATCHLIST_VALUATION_TOO_RICH,54.99,medium,SIDEWAYS_CHOPPY,PROFITABLE_GROWTH,3,111.64816284179688,60.0,63.0,50.0,50.0,sideways,65.57,False,106.465,105.4,115.13,85.8,45.0,51.2,76.0,34.1,40.2,67.5,50.0,50.0,50.0,60.0,26.4965,4.1877,9.6273,22.3088,16.8692,-16.5555
JPM,2022-08-22,short_term,WAIT_FOR_PULLBACK,57.01,medium,SIDEWAYS_CHOPPY,PROFITABLE_GROWTH,3,106.3693618774414,55.0,63.0,50.0,50.0,sideways,48.02,False,103.8725,102.83,108.23,68.3,30.0,67.5,68.0,34.1,22.8,67.5,50.0,50.0,50.0,60.0,-0.72,-6.697,-7.9881,5.977,7.2681,-4.0799
JPM,2022-08-22,medium_term,WATCHLIST_NEEDS_CONFIRMATION,49.12,low,SIDEWAYS_CHOPPY,PROFITABLE_GROWTH,3,106.3693618774414,55.0,63.0,50.0,50.0,sideways,48.02,False,103.8725,102.83,108.23,68.3,30.0,67.5,68.0,34.1,22.8,67.5,50.0,50.0,50.0,60.0,15.7431,-3.7966,-9.2341,19.5397,24.9772,-12.4144
JPM,2022-08-22,long_term,WATCHLIST_VALUATION_TOO_RICH,52.62,medium,SIDEWAYS_CHOPPY,PROFITABLE_GROWTH,3,106.3693618774414,55.0,63.0,50.0,50.0,sideways,48.02,False,103.8725,102.83,108.23,68.3,30.0,67.5,68.0,34.1,22.8,67.5,50.0,50.0,50.0,60.0,30.2812,8.9306,18.2535,21.3506,12.0277,-12.4144
JPM,2022-08-29,short_term,AVOID_BAD_CHART,33.68,low,BEAR_RISK_OFF,PROFITABLE_GROWTH,3,104.2906494140625,40.0,63.0,50.0,50.0,downtrend,43.93,False,104.1112,103.07,106.58,19.0,30.0,53.8,40.0,34.1,22.0,67.5,50.0,50.0,50.0,60.0,-7.4657,-9.3777,-9.6701,1.912,2.2044,-8.5147
JPM,2022-08-29,medium_term,AVOID_BAD_BUSINESS,43.23,low,BEAR_RISK_OFF,PROFITABLE_GROWTH,3,104.2906494140625,40.0,63.0,50.0,50.0,downtrend,43.93,False,104.1112,103.07,106.58,19.0,30.0,53.8,40.0,34.1,22.0,67.5,50.0,50.0,50.0,60.0,18.4999,-1.2651,-6.9616,19.765,25.4615,-10.6686
JPM,2022-08-29,long_term,WATCHLIST_VALUATION_TOO_RICH,50.16,medium,BEAR_RISK_OFF,PROFITABLE_GROWTH,3,104.2906494140625,40.0,63.0,50.0,50.0,downtrend,43.93,False,104.1112,103.07,106.58,19.0,30.0,53.8,40.0,34.1,22.0,67.5,50.0,50.0,50.0,60.0,33.5903,13.8452,24.6828,19.7451,8.9075,-10.6686
JPM,2022-09-05,short_term,AVOID_BAD_CHART,38.0,low,SIDEWAYS_CHOPPY,PROFITABLE_GROWTH,3,103.67066955566406,40.0,63.0,50.0,50.0,downtrend,42.91,False,100.9725,99.96,106.58,30.9,30.0,51.2,40.0,34.1,17.5,67.5,50.0,50.0,50.0,60.0,-5.259,-5.7949,-6.4932,0.5359,1.2342,-8.1875
JPM,2022-09-05,medium_term,AVOID_BAD_BUSINESS,44.12,low,SIDEWAYS_CHOPPY,PROFITABLE_GROWTH,3,103.67066955566406,40.0,63.0,50.0,50.0,downtrend,42.91,False,100.9725,99.96,106.58,30.9,30.0,51.2,40.0,34.1,17.5,67.5,50.0,50.0,50.0,60.0,19.9273,4.5607,0.0088,15.3666,19.9185,-10.1344
JPM,2022-09-05,long_term,WATCHLIST_VALUATION_TOO_RICH,50.75,medium,SIDEWAYS_CHOPPY,PROFITABLE_GROWTH,3,103.67066955566406,40.0,63.0,50.0,50.0,downtrend,42.91,False,100.9725,99.96,106.58,30.9,30.0,51.2,40.0,34.1,17.5,67.5,50.0,50.0,50.0,60.0,31.4866,16.0576,28.7875,15.429,2.6991,-10.1344
JPM,2022-09-12,short_term,WAIT_FOR_PULLBACK,61.35,medium,BEAR_RISK_OFF,PROFITABLE_GROWTH,3,109.93413543701172,45.0,63.0,50.0,50.0,sideways,60.88,False,106.465,105.4,111.65,85.0,50.0,66.2,76.0,43.5,39.5,67.5,50.0,50.0,50.0,60.0,-12.1501,-12.0376,-14.1119,-0.1125,1.9618,-13.4185
JPM,2022-09-12,medium_term,WATCHLIST_NEEDS_CONFIRMATION,54.84,medium,BEAR_RISK_OFF,PROFITABLE_GROWTH,3,109.93413543701172,45.0,63.0,50.0,50.0,sideways,60.88,False,106.465,105.4,111.65,85.0,50.0,66.2,76.0,43.5,39.5,67.5,50.0,50.0,50.0,60.0,10.5842,-3.9113,-9.0729,14.4955,19.6571,-15.2545
JPM,2022-09-12,long_term,ACCUMULATE_ON_WEAKNESS,55.92,medium,BEAR_RISK_OFF,PROFITABLE_GROWTH,3,109.93413543701172,45.0,63.0,50.0,50.0,sideways,60.88,False,106.465,105.4,111.65,85.0,50.0,66.2,76.0,43.5,39.5,67.5,50.0,50.0,50.0,60.0,25.2355,10.422,21.284,14.8135,3.9515,-15.2545
JPM,2022-09-19,short_term,WAIT_FOR_PULLBACK,57.46,medium,BEAR_RISK_OFF,PROFITABLE_GROWTH,3,107.7278060913086,65.0,63.0,50.0,40.0,sideways,53.52,False,106.465,105.4,109.08,68.1,50.0,68.8,76.0,43.5,45.0,67.5,50.0,50.0,50.0,55.0,-1.0692,-5.5926,-7.4558,4.5234,6.3866,-13.5188
JPM,2022-09-19,medium_term,WATCHLIST_NEEDS_CONFIRMATION,54.81,medium,BEAR_RISK_OFF,PROFITABLE_GROWTH,3,107.7278060913086,65.0,63.0,50.0,40.0,sideways,53.52,False,106.465,105.4,109.08,68.1,50.0,68.8,76.0,43.5,45.0,67.5,50.0,50.0,50.0,55.0,10.3984,-0.9059,-5.7722,11.3043,16.1706,-13.5188
JPM,2022-09-19,long_term,WATCHLIST_VALUATION_TOO_RICH,54.58,medium,BEAR_RISK_OFF,PROFITABLE_GROWTH,3,107.7278060913086,65.0,63.0,50.0,40.0,sideways,53.52,False,106.465,105.4,109.08,68.1,50.0,68.8,76.0,43.5,45.0,67.5,50.0,50.0,50.0,55.0,29.4502,14.6687,26.099,14.7815,3.3512,-13.5188
JPM,2022-09-26,short_term,AVOID_BAD_CHART,21.11,low,BEAR_RISK_OFF,PROFITABLE_GROWTH,3,97.36165618896484,20.0,63.0,50.0,40.0,downtrend,31.23,False,96.7,95.73,103.4,0.0,5.0,36.2,20.0,34.1,17.0,67.5,50.0,50.0,50.0,55.0,15.6241,3.9966,1.4871,11.6275,14.137,-4.3111
JPM,2022-09-26,medium_term,AVOID_BAD_BUSINESS,34.31,low,BEAR_RISK_OFF,PROFITABLE_GROWTH,3,97.36165618896484,20.0,63.0,50.0,40.0,downtrend,31.23,False,96.7,95.73,103.4,0.0,5.0,36.2,20.0,34.1,17.0,67.5,50.0,50.0,50.0,55.0,24.0327,5.5882,-2.3216,18.4445,26.3543,-4.3111
JPM,2022-09-26,long_term,WATCHLIST_VALUATION_TOO_RICH,46.2,low,BEAR_RISK_OFF,PROFITABLE_GROWTH,3,97.36165618896484,20.0,63.0,50.0,40.0,downtrend,31.23,False,96.7,95.73,103.4,0.0,5.0,36.2,20.0,34.1,17.0,67.5,50.0,50.0,50.0,55.0,40.7989,18.7881,30.2791,22.0108,10.5198,-4.3111
JPM,2022-10-03,short_term,AVOID_BAD_CHART,31.0,low,BEAR_RISK_OFF,PROFITABLE_GROWTH,3,98.21865844726562,20.0,63.0,50.0,40.0,downtrend,40.07,False,96.7,95.73,99.13,18.0,5.0,51.2,23.0,27.1,41.5,67.5,50.0,50.0,50.0,55.0,17.8931,5.3463,1.6159,12.5468,16.2772,-5.1461
JPM,2022-10-03,medium_term,AVOID_BAD_BUSINESS,38.04,low,BEAR_RISK_OFF,PROFITABLE_GROWTH,3,98.21865844726562,20.0,63.0,50.0,40.0,downtrend,40.07,False,96.7,95.73,99.13,18.0,5.0,51.2,23.0,27.1,41.5,67.5,50.0,50.0,50.0,55.0,26.5468,4.3531,-3.0771,22.1937,29.6239,-5.1461
JPM,2022-10-03,long_term,WATCHLIST_VALUATION_TOO_RICH,46.76,low,BEAR_RISK_OFF,PROFITABLE_GROWTH,3,98.21865844726562,20.0,63.0,50.0,40.0,downtrend,40.07,False,96.7,95.73,99.13,18.0,5.0,51.2,23.0,27.1,41.5,67.5,50.0,50.0,50.0,55.0,37.2439,17.6577,32.4127,19.5862,4.8312,-5.1461
JPM,2022-10-10,short_term,AVOID_BAD_CHART,27.17,low,BEAR_RISK_OFF,PROFITABLE_GROWTH,3,96.57698059082031,15.0,63.0,50.0,40.0,downtrend,39.34,False,95.295,94.34,99.13,8.0,5.0,53.8,16.0,27.1,36.2,67.5,50.0,50.0,50.0,55.0,25.1262,5.5358,0.4429,19.5904,24.6833,-3.5337
JPM,2022-10-10,medium_term,AVOID_BAD_BUSINESS,36.28,low,BEAR_RISK_OFF,PROFITABLE_GROWTH,3,96.57698059082031,15.0,63.0,50.0,40.0,downtrend,39.34,False,95.295,94.34,99.13,8.0,5.0,53.8,16.0,27.1,36.2,67.5,50.0,50.0,50.0,55.0,32.9877,8.9866,2.655,24.0011,30.3327,-3.5337
JPM,2022-10-10,long_term,WATCHLIST_VALUATION_TOO_RICH,46.26,low,BEAR_RISK_OFF,PROFITABLE_GROWTH,3,96.57698059082031,15.0,63.0,50.0,40.0,downtrend,39.34,False,95.295,94.34,99.13,8.0,5.0,53.8,16.0,27.1,36.2,67.5,50.0,50.0,50.0,55.0,43.3531,23.1011,40.2862,20.252,3.0669,-3.5337
JPM,2022-10-17,short_term,WATCHLIST,52.32,medium,BEAR_RISK_OFF,PROFITABLE_GROWTH,3,106.57593536376953,50.0,63.0,50.0,50.0,sideways,59.64,False,106.465,105.4,108.97,70.0,35.0,58.8,43.0,27.1,69.5,67.5,50.0,50.0,50.0,60.0,15.5791,7.715,5.9737,7.8641,9.6054,-0.1812
JPM,2022-10-17,medium_term,WATCHLIST_NEEDS_CONFIRMATION,51.19,medium,BEAR_RISK_OFF,PROFITABLE_GROWTH,3,106.57593536376953,50.0,63.0,50.0,50.0,sideways,59.64,False,106.465,105.4,108.97,70.0,35.0,58.8,43.0,27.1,69.5,67.5,50.0,50.0,50.0,60.0,18.7458,7.2155,3.4139,11.5303,15.3319,-0.1812
JPM,2022-10-17,long_term,WATCHLIST_VALUATION_TOO_RICH,52.85,medium,BEAR_RISK_OFF,PROFITABLE_GROWTH,3,106.57593536376953,50.0,63.0,50.0,50.0,sideways,59.64,False,106.465,105.4,108.97,70.0,35.0,58.8,43.0,27.1,69.5,67.5,50.0,50.0,50.0,60.0,29.6905,19.1272,35.8207,10.5633,-6.1302,-0.1812
JPM,2022-10-24,short_term,WAIT_FOR_PULLBACK,57.97,medium,BEAR_RISK_OFF,PROFITABLE_GROWTH,3,112.5735092163086,70.0,63.0,50.0,50.0,sideways,65.44,True,106.5375,105.47,113.27,85.5,65.0,51.2,58.0,27.1,74.8,67.5,50.0,50.0,50.0,60.0,8.7187,4.1492,1.2354,4.5695,7.4833,-1.2175
JPM,2022-10-24,medium_term,WATCHLIST_NEEDS_CONFIRMATION,59.86,medium,BEAR_RISK_OFF,PROFITABLE_GROWTH,3,112.5735092163086,70.0,63.0,50.0,50.0,sideways,65.44,True,106.5375,105.47,113.27,85.5,65.0,51.2,58.0,27.1,74.8,67.5,50.0,50.0,50.0,60.0,14.5184,6.1547,3.5801,8.3637,10.9383,-1.2175
JPM,2022-10-24,long_term,ACCUMULATE_ON_WEAKNESS,56.63,medium,BEAR_RISK_OFF,PROFITABLE_GROWTH,3,112.5735092163086,70.0,63.0,50.0,50.0,sideways,65.44,True,106.5375,105.47,113.27,85.5,65.0,51.2,58.0,27.1,74.8,67.5,50.0,50.0,50.0,60.0,18.1443,11.9442,26.6708,6.2001,-8.5265,-1.2175
JPM,2022-10-31,short_term,WAIT_FOR_PULLBACK,64.9,medium,BEAR_RISK_OFF,PROFITABLE_GROWTH,3,115.79302215576172,85.0,63.0,50.0,50.0,weak_uptrend,69.09,True,114.67,113.52,121.39,92.0,90.0,56.2,70.0,34.1,87.0,67.5,50.0,50.0,50.0,60.0,8.4843,2.3355,0.9426,6.1488,7.5417,0.0238
JPM,2022-10-31,medium_term,BUY_ON_PULLBACK,68.14,medium_high,BEAR_RISK_OFF,PROFITABLE_GROWTH,3,115.79302215576172,85.0,63.0,50.0,50.0,weak_uptrend,69.09,True,114.67,113.52,121.39,92.0,90.0,56.2,70.0,34.1,87.0,67.5,50.0,50.0,50.0,60.0,11.7104,6.8554,8.5233,4.855,3.1871,0.0238
JPM,2022-10-31,long_term,ACCUMULATE_ON_WEAKNESS,59.8,medium,BEAR_RISK_OFF,PROFITABLE_GROWTH,3,115.79302215576172,85.0,63.0,50.0,50.0,weak_uptrend,69.09,True,114.67,113.52,121.39,92.0,90.0,56.2,70.0,34.1,87.0,67.5,50.0,50.0,50.0,60.0,13.6651,11.1607,29.2965,2.5044,-15.6314,-1.4781
JPM,2022-11-07,short_term,WAIT_FOR_PULLBACK,63.18,medium,BEAR_RISK_OFF,PROFITABLE_GROWTH,3,120.84309387207031,70.0,63.0,50.0,50.0,weak_uptrend,73.67,True,119.52,118.32,121.39,92.0,95.0,43.8,73.0,34.1,87.0,67.5,50.0,50.0,50.0,60.0,0.1675,3.6531,5.2655,-3.4856,-5.098,-1.6366
JPM,2022-11-07,medium_term,BUY_ON_PULLBACK,69.53,medium_high,BEAR_RISK_OFF,PROFITABLE_GROWTH,3,120.84309387207031,70.0,63.0,50.0,50.0,weak_uptrend,73.67,True,119.52,118.32,121.39,92.0,95.0,43.8,73.0,34.1,87.0,67.5,50.0,50.0,50.0,60.0,9.3809,8.5763,14.0172,0.8046,-4.6363,-2.2532
JPM,2022-11-07,long_term,ACCUMULATE_ON_WEAKNESS,60.3,medium,BEAR_RISK_OFF,PROFITABLE_GROWTH,3,120.84309387207031,70.0,63.0,50.0,50.0,weak_uptrend,73.67,True,119.52,118.32,121.39,92.0,95.0,43.8,73.0,34.1,87.0,67.5,50.0,50.0,50.0,60.0,13.4459,16.8926,40.3146,-3.4467,-26.8687,-5.5954
JPM,2022-11-14,short_term,WAIT_FOR_PULLBACK,65.47,medium_high,BEAR_RISK_OFF,PROFITABLE_GROWTH,3,123.17955780029297,80.0,63.0,50.0,50.0,weak_uptrend,70.65,False,119.435,118.24,126.14,92.0,95.0,43.8,81.0,34.1,93.0,67.5,50.0,50.0,50.0,60.0,0.127,1.7336,1.1246,-1.6066,-0.9976,-3.0169
JPM,2022-11-14,medium_term,BUY_STARTER,71.54,medium_high,BEAR_RISK_OFF,PROFITABLE_GROWTH,3,123.17955780029297,80.0,63.0,50.0,50.0,weak_uptrend,70.65,False,123.18,118.24,126.14,92.0,95.0,43.8,81.0,34.1,93.0,67.5,50.0,50.0,50.0,60.0,8.1788,5.2544,8.5482,2.9244,-0.3694,-4.1072
JPM,2022-11-14,long_term,ACCUMULATE_ON_WEAKNESS,60.3,medium,BEAR_RISK_OFF,PROFITABLE_GROWTH,3,123.17955780029297,80.0,63.0,50.0,50.0,weak_uptrend,70.65,False,119.435,118.24,126.14,92.0,95.0,43.8,81.0,34.1,93.0,67.5,50.0,50.0,50.0,60.0,15.1546,15.6001,36.0124,-0.4455,-20.8578,-7.386
JPM,2022-11-21,short_term,WAIT_FOR_PULLBACK,64.68,medium,BEAR_RISK_OFF,PROFITABLE_GROWTH,3,122.38848114013672,90.0,63.0,50.0,50.0,weak_uptrend,65.66,False,120.905,119.7,123.88,82.0,95.0,60.0,73.0,34.1,93.0,67.5,50.0,50.0,50.0,60.0,-1.7738,-3.1178,-4.1522,1.344,2.3784,-3.4724
JPM,2022-11-21,medium_term,BUY_STARTER,70.39,medium_high,BEAR_RISK_OFF,PROFITABLE_GROWTH,3,122.38848114013672,90.0,63.0,50.0,50.0,weak_uptrend,65.66,False,122.39,119.7,123.88,82.0,95.0,60.0,73.0,34.1,93.0,67.5,50.0,50.0,50.0,60.0,5.751,2.0046,5.5485,3.7464,0.2025,-3.4874
JPM,2022-11-21,long_term,ACCUMULATE_ON_WEAKNESS,59.8,medium,BEAR_RISK_OFF,PROFITABLE_GROWTH,3,122.38848114013672,90.0,63.0,50.0,50.0,weak_uptrend,65.66,False,120.905,119.7,123.88,82.0,95.0,60.0,73.0,34.1,93.0,67.5,50.0,50.0,50.0,60.0,18.6776,17.1299,39.3111,1.5477,-20.6335,-6.7874
JPM,2022-11-28,short_term,WAIT_FOR_PULLBACK,62.66,medium,BEAR_RISK_OFF,PROFITABLE_GROWTH,3,123.58429718017578,95.0,63.0,50.0,50.0,weak_uptrend,63.18,False,120.905,119.7,123.88,90.0,95.0,70.0,42.0,34.1,93.0,67.5,50.0,50.0,50.0,60.0,-1.9427,-3.2226,-6.5435,1.2799,4.6008,-4.4213
JPM,2022-11-28,medium_term,BUY_STARTER,65.93,medium_high,BEAR_RISK_OFF,PROFITABLE_GROWTH,3,123.58429718017578,95.0,63.0,50.0,50.0,weak_uptrend,63.18,False,123.58,119.7,123.88,90.0,95.0,70.0,42.0,34.1,93.0,67.5,50.0,50.0,50.0,60.0,6.8872,0.1623,3.2497,6.7249,3.6375,-4.4213
JPM,2022-11-28,long_term,ACCUMULATE_ON_WEAKNESS,60.2,medium,BEAR_RISK_OFF,PROFITABLE_GROWTH,3,123.58429718017578,95.0,63.0,50.0,50.0,weak_uptrend,63.18,False,120.905,119.7,123.88,90.0,95.0,70.0,42.0,34.1,93.0,67.5,50.0,50.0,50.0,60.0,18.2881,16.6342,38.818,1.6539,-20.5299,-7.6893
JPM,2022-12-05,short_term,WAIT_FOR_PULLBACK,62.13,medium,BEAR_RISK_OFF,PROFITABLE_GROWTH,3,120.84309387207031,100.0,63.0,50.0,50.0,strong_uptrend,50.52,False,119.435,118.24,121.59,70.0,80.0,75.0,63.0,34.1,87.8,67.5,50.0,50.0,50.0,60.0,3.8137,-3.5205,-7.3925,7.3342,11.2062,-2.2532
JPM,2022-12-05,medium_term,BUY_STARTER,65.33,medium_high,BEAR_RISK_OFF,PROFITABLE_GROWTH,3,120.84309387207031,100.0,63.0,50.0,50.0,strong_uptrend,50.52,False,120.84,118.24,121.59,70.0,80.0,75.0,63.0,34.1,87.8,67.5,50.0,50.0,50.0,60.0,5.6694,0.2908,3.7871,5.3786,1.8823,-2.2532
JPM,2022-12-05,long_term,ACCUMULATE_ON_WEAKNESS,57.7,medium,BEAR_RISK_OFF,PROFITABLE_GROWTH,3,120.84309387207031,100.0,63.0,50.0,50.0,strong_uptrend,50.52,False,119.435,118.24,121.59,70.0,80.0,75.0,63.0,34.1,87.8,67.5,50.0,50.0,50.0,60.0,22.5313,15.5983,34.7726,6.933,-12.2413,-5.5954
