ticker,date,horizon,decision,score,confidence,price,technical_score,fundamental_score,valuation_score,earnings_score,trend,rsi,is_extended,entry_preferred,stop_loss,first_target,forward_return,spy_return,excess_return
META,2025-02-03,short_term,WATCHLIST,61.75,medium,694.6728515625,80.0,75.0,55.0,50.0,strong_uptrend,76.3,True,622.6,616.37,707.95,-8.2385,-3.498,-4.7405
META,2025-02-03,medium_term,WATCHLIST,63.0,medium,694.6728515625,80.0,75.0,55.0,50.0,strong_uptrend,76.3,True,622.6,616.37,707.95,-14.3548,-5.8437,-8.5111
META,2025-02-03,long_term,WATCHLIST,61.25,medium,694.6728515625,80.0,75.0,55.0,50.0,strong_uptrend,76.3,True,622.6,616.37,707.95,-3.7795,16.1397,-19.9192
META,2025-02-10,short_term,WATCHLIST,60.0,medium,714.533203125,75.0,75.0,55.0,50.0,strong_uptrend,80.22,True,672.55,665.82,722.11,-15.5687,-8.0896,-7.4791
META,2025-02-10,medium_term,WATCHLIST,62.0,medium,714.533203125,75.0,75.0,55.0,50.0,strong_uptrend,80.22,True,672.55,665.82,722.11,-8.0086,-2.5613,-5.4473
META,2025-02-10,long_term,WATCHLIST,61.0,medium,714.533203125,75.0,75.0,55.0,50.0,strong_uptrend,80.22,True,672.55,665.82,722.11,-6.4959,15.7454,-22.2413
META,2025-02-17,short_term,WATCHLIST,61.75,medium,733.7261352539062,80.0,75.0,55.0,50.0,strong_uptrend,83.98,True,707.2,700.13,807.1,-17.8142,-7.2511,-10.5631
META,2025-02-17,medium_term,WATCHLIST,63.0,medium,733.7261352539062,80.0,75.0,55.0,50.0,strong_uptrend,83.98,True,707.2,700.13,807.1,-13.4393,-2.7566,-10.6827
META,2025-02-17,long_term,WATCHLIST,61.25,medium,733.7261352539062,80.0,75.0,55.0,50.0,strong_uptrend,83.98,True,707.2,700.13,807.1,-12.4101,13.5504,-25.9605
META,2025-02-24,short_term,WAIT_FOR_PULLBACK,67.0,medium_high,665.4600219726562,95.0,75.0,55.0,50.0,strong_uptrend,44.0,False,622.6,616.37,679.85,-7.2934,-3.5838,-3.7096
META,2025-02-24,medium_term,WATCHLIST,66.0,medium_high,665.4600219726562,95.0,75.0,55.0,50.0,strong_uptrend,44.0,False,622.6,616.37,679.85,-3.5887,-1.2913,-2.2974
META,2025-02-24,long_term,WATCHLIST,62.0,medium,665.4600219726562,95.0,75.0,55.0,50.0,strong_uptrend,44.0,False,622.6,616.37,679.85,-1.8527,17.4277,-19.2804
META,2025-03-03,short_term,WAIT_FOR_PULLBACK,67.0,medium_high,652.4323120117188,95.0,75.0,55.0,50.0,strong_uptrend,42.11,False,639.66,633.26,682.88,-11.9345,-3.888,-8.0465
META,2025-03-03,medium_term,WATCHLIST,66.0,medium_high,652.4323120117188,95.0,75.0,55.0,50.0,strong_uptrend,42.11,False,639.66,633.26,682.88,5.116,2.3901,2.7259
META,2025-03-03,long_term,WATCHLIST,62.0,medium,652.4323120117188,95.0,75.0,55.0,50.0,strong_uptrend,42.11,False,639.66,633.26,682.88,2.2572,18.7412,-16.484
META,2025-03-10,short_term,AVOID,47.75,low,595.6002807617188,40.0,75.0,55.0,50.0,weak_uptrend,30.8,False,594.95,589.0,598.54,-13.5923,-9.7547,-3.8376
META,2025-03-10,medium_term,WATCHLIST,55.0,medium,595.6002807617188,40.0,75.0,55.0,50.0,weak_uptrend,30.8,False,594.95,589.0,598.54,16.1821,7.5973,8.5848
META,2025-03-10,long_term,AVOID,59.25,medium,595.6002807617188,40.0,75.0,55.0,50.0,weak_uptrend,30.8,False,594.95,589.0,598.54,9.8555,22.065,-12.2095
META,2025-03-17,short_term,AVOID,47.75,low,603.018798828125,40.0,75.0,55.0,50.0,weak_uptrend,38.67,False,602.26,596.24,605.56,-12.1376,-4.6563,-7.4813
META,2025-03-17,medium_term,WATCHLIST,55.0,medium,603.018798828125,40.0,75.0,55.0,50.0,weak_uptrend,38.67,False,602.26,596.24,605.56,15.1108,5.6576,9.4532
META,2025-03-17,long_term,AVOID,59.25,medium,603.018798828125,40.0,75.0,55.0,50.0,weak_uptrend,38.67,False,602.26,596.24,605.56,2.0996,17.993,-15.8934
META,2025-03-24,short_term,WATCHLIST,56.5,medium,616.92529296875,65.0,75.0,55.0,50.0,weak_uptrend,47.15,False,613.93,607.79,632.55,-19.1597,-8.1574,-11.0023
META,2025-03-24,medium_term,WATCHLIST,60.0,medium,616.92529296875,65.0,75.0,55.0,50.0,weak_uptrend,47.15,False,613.93,607.79,632.55,17.4192,6.8978,10.5214
META,2025-03-24,long_term,WATCHLIST,60.5,medium,616.92529296875,65.0,75.0,55.0,50.0,weak_uptrend,47.15,False,613.93,607.79,632.55,-3.5718,15.7242,-19.296
META,2025-03-31,short_term,AVOID,49.0,low,574.5675048828125,40.0,100.0,48.0,40.0,weak_uptrend,36.84,False,560.315,554.71,581.7,-3.8032,-0.9063,-2.8969
META,2025-03-31,medium_term,WATCHLIST,57.7,medium,574.5675048828125,40.0,100.0,48.0,40.0,weak_uptrend,36.84,False,560.315,554.71,581.7,24.8461,12.1201,12.726
META,2025-03-31,long_term,WATCHLIST,65.1,medium_high,574.5675048828125,40.0,100.0,48.0,40.0,weak_uptrend,36.84,False,560.315,554.71,581.7,0.8115,18.4775,-17.666
META,2025-04-07,short_term,AVOID,36.75,low,514.6444702148438,5.0,100.0,48.0,40.0,downtrend,29.85,False,510.745,505.64,523.52,13.7646,10.7895,2.9751
META,2025-04-07,medium_term,AVOID,50.7,medium,514.6444702148438,5.0,100.0,48.0,40.0,downtrend,29.85,False,510.745,505.64,523.52,39.0919,24.0064,15.0855
META,2025-04-07,long_term,WATCHLIST,63.35,medium,514.6444702148438,5.0,100.0,48.0,40.0,downtrend,29.85,False,510.745,505.64,523.52,22.1018,36.3464,-14.2446
META,2025-04-14,short_term,AVOID,40.25,low,529.8270874023438,15.0,100.0,48.0,40.0,downtrend,40.13,False,519.76,514.56,539.53,23.4346,8.8515,14.5831
META,2025-04-14,medium_term,AVOID,52.7,medium,529.8270874023438,15.0,100.0,48.0,40.0,downtrend,40.13,False,519.76,514.56,539.53,32.6149,16.7524,15.8625
META,2025-04-14,long_term,WATCHLIST,63.85,medium,529.8270874023438,15.0,100.0,48.0,40.0,downtrend,40.13,False,519.76,514.56,539.53,27.753,31.6411,-3.8881
META,2025-04-21,short_term,AVOID,40.25,low,483.1526794433594,15.0,100.0,48.0,40.0,downtrend,32.9,False,481.6037,476.79,492.37,32.1401,15.7566,16.3835
META,2025-04-21,medium_term,AVOID,52.7,medium,483.1526794433594,15.0,100.0,48.0,40.0,downtrend,32.9,False,481.6037,476.79,492.37,47.5983,23.8218,23.7765
META,2025-04-21,long_term,WATCHLIST,63.85,medium,483.1526794433594,15.0,100.0,48.0,40.0,downtrend,32.9,False,481.6037,476.79,492.37,39.6494,39.9866,-0.3372
META,2025-04-28,short_term,AVOID,40.25,low,548.0302124023438,15.0,100.0,48.0,40.0,downtrend,49.79,False,519.76,514.56,556.04,16.8407,7.316,9.5247
META,2025-04-28,medium_term,AVOID,52.7,medium,548.0302124023438,15.0,100.0,48.0,40.0,downtrend,49.79,False,519.76,514.56,556.04,40.8002,15.0855,25.7147
META,2025-04-28,long_term,WATCHLIST,63.85,medium,548.0302124023438,15.0,100.0,48.0,40.0,downtrend,49.79,False,519.76,514.56,556.04,22.0955,30.6594,-8.5639
META,2025-05-05,short_term,WATCHLIST,54.25,medium,597.40625,55.0,100.0,48.0,50.0,strong_uptrend,60.84,True,594.95,589.0,608.43,11.2771,5.7816,5.4955
META,2025-05-05,medium_term,WATCHLIST,63.2,medium,597.40625,55.0,100.0,48.0,50.0,strong_uptrend,60.84,True,594.95,589.0,608.43,27.2241,12.5302,14.6939
META,2025-05-05,long_term,WATCHLIST,67.35,medium_high,597.40625,55.0,100.0,48.0,50.0,strong_uptrend,60.84,True,594.95,589.0,608.43,,,
META,2025-05-12,short_term,WATCHLIST,57.75,medium,637.4413452148438,65.0,100.0,40.0,50.0,weak_uptrend,67.17,True,621.88,615.66,656.86,9.8478,3.446,6.4018
META,2025-05-12,medium_term,WATCHLIST,64.0,medium,637.4413452148438,65.0,100.0,40.0,50.0,weak_uptrend,67.17,True,621.88,615.66,656.86,22.4109,10.955,11.4559
META,2025-05-12,long_term,WATCHLIST,66.25,medium_high,637.4413452148438,65.0,100.0,40.0,50.0,weak_uptrend,67.17,True,621.88,615.66,656.86,,,
META,2025-05-19,short_term,WATCHLIST,56.0,medium,638.438232421875,60.0,100.0,40.0,50.0,weak_uptrend,63.64,True,623.04,616.81,658.74,8.9528,0.4505,8.5023
META,2025-05-19,medium_term,WATCHLIST,63.0,medium,638.438232421875,60.0,100.0,40.0,50.0,weak_uptrend,63.64,True,623.04,616.81,658.74,15.4956,7.1579,8.3377
META,2025-05-19,long_term,WATCHLIST,66.0,medium_high,638.438232421875,60.0,100.0,40.0,50.0,weak_uptrend,63.64,True,623.04,616.81,658.74,,,
META,2025-05-26,short_term,WATCHLIST,59.5,medium,625.1098022460938,70.0,100.0,40.0,50.0,weak_uptrend,57.96,False,613.93,607.79,633.09,13.665,2.9474,10.7176
META,2025-05-26,medium_term,WATCHLIST,65.0,medium_high,625.1098022460938,70.0,100.0,40.0,50.0,weak_uptrend,57.96,False,613.93,607.79,633.09,19.2797,9.7085,9.5712
META,2025-05-26,long_term,WATCHLIST,66.5,medium_high,625.1098022460938,70.0,100.0,40.0,50.0,weak_uptrend,57.96,False,613.93,607.79,633.09,,,
META,2025-06-02,short_term,WAIT_FOR_PULLBACK,68.25,medium_high,668.8134155273438,95.0,100.0,40.0,50.0,weak_uptrend,69.78,False,639.66,633.26,682.54,7.2848,4.5159,2.7689
META,2025-06-02,medium_term,WAIT_FOR_PULLBACK,70.0,medium_high,668.8134155273438,95.0,100.0,40.0,50.0,weak_uptrend,69.78,False,639.66,633.26,682.54,11.6748,9.8411,1.8337
META,2025-06-02,long_term,WATCHLIST,67.75,medium_high,668.8134155273438,95.0,100.0,40.0,50.0,weak_uptrend,69.78,False,639.66,633.26,682.54,,,
META,2025-06-09,short_term,WATCHLIST,59.5,medium,691.9013671875,70.0,100.0,40.0,50.0,weak_uptrend,71.36,True,672.55,665.82,707.95,5.66,4.3731,1.2869
META,2025-06-09,medium_term,WATCHLIST,65.0,medium_high,691.9013671875,70.0,100.0,40.0,50.0,weak_uptrend,71.36,True,672.55,665.82,707.95,8.2727,9.9877,-1.715
META,2025-06-09,long_term,WATCHLIST,66.5,medium_high,691.9013671875,70.0,100.0,40.0,50.0,weak_uptrend,71.36,True,672.55,665.82,707.95,,,
META,2025-06-16,short_term,WAIT_FOR_PULLBACK,70.0,medium_high,700.4749145507812,100.0,100.0,40.0,50.0,strong_uptrend,67.9,True,689.41,682.52,706.39,0.1125,3.8802,-3.7677
META,2025-06-16,medium_term,WAIT_FOR_PULLBACK,71.0,medium_high,700.4749145507812,100.0,100.0,40.0,50.0,strong_uptrend,67.9,True,689.41,682.52,706.39,11.1277,10.2107,0.917
META,2025-06-16,long_term,WATCHLIST,68.0,medium_high,700.4749145507812,100.0,100.0,40.0,50.0,strong_uptrend,67.9,True,689.41,682.52,706.39,,,
META,2025-06-23,short_term,BUY_STARTER,70.0,medium_high,696.8933715820312,100.0,100.0,40.0,50.0,strong_uptrend,62.88,False,696.89,682.52,706.53,0.899,4.7838,-3.8848
META,2025-06-23,medium_term,WAIT_FOR_PULLBACK,71.0,medium_high,696.8933715820312,100.0,100.0,40.0,50.0,strong_uptrend,62.88,False,689.41,682.52,706.53,8.9679,10.4612,-1.4933
META,2025-06-23,long_term,WATCHLIST,68.0,medium_high,696.8933715820312,100.0,100.0,40.0,50.0,strong_uptrend,62.88,False,689.41,682.52,706.53,,,
META,2025-06-30,short_term,WATCHLIST,64.75,medium,736.3606567382812,85.0,100.0,60.0,60.0,strong_uptrend,71.8,True,707.2,700.13,737.95,-5.1606,2.8178,-7.9784
META,2025-06-30,medium_term,BUY_STARTER,73.5,medium_high,736.3606567382812,85.0,100.0,60.0,60.0,strong_uptrend,71.8,True,736.36,700.13,737.95,-2.7457,8.4896,-11.2353
META,2025-06-30,long_term,WATCHLIST,72.75,medium_high,736.3606567382812,85.0,100.0,60.0,60.0,strong_uptrend,71.8,True,707.2,700.13,737.95,,,
META,2025-07-07,short_term,BUY_STARTER,70.0,medium_high,716.6668701171875,100.0,100.0,60.0,60.0,strong_uptrend,61.02,False,716.67,702.07,724.72,8.0768,1.6901,6.3867
META,2025-07-07,medium_term,BUY_STARTER,76.5,medium_high,716.6668701171875,100.0,100.0,60.0,60.0,strong_uptrend,61.02,False,716.67,702.07,724.72,-0.6666,8.1032,-8.7698
META,2025-07-07,long_term,WATCHLIST,73.5,medium_high,716.6668701171875,100.0,100.0,60.0,60.0,strong_uptrend,61.02,False,709.165,702.07,724.72,,,
META,2025-07-14,short_term,BUY_STARTER,70.0,medium_high,719.2308959960938,100.0,100.0,60.0,60.0,strong_uptrend,58.71,False,719.23,703.5,724.72,6.2351,1.7781,4.457
META,2025-07-14,medium_term,BUY_STARTER,76.5,medium_high,719.2308959960938,100.0,100.0,60.0,60.0,strong_uptrend,58.71,False,719.23,703.5,724.72,-1.6356,6.2829,-7.9185
META,2025-07-14,long_term,WATCHLIST,73.5,medium_high,719.2308959960938,100.0,100.0,60.0,60.0,strong_uptrend,58.71,False,710.6075,703.5,724.72,,,
META,2025-07-21,short_term,BUY_STARTER,70.0,medium_high,711.2994995117188,100.0,100.0,65.0,60.0,strong_uptrend,54.74,False,711.3,703.5,725.76,7.6301,2.3109,5.3192
META,2025-07-21,medium_term,BUY_STARTER,77.25,medium_high,711.2994995117188,100.0,100.0,65.0,60.0,strong_uptrend,54.74,False,711.3,703.5,725.76,2.9167,7.0584,-4.1417
META,2025-07-21,long_term,WATCHLIST,74.5,medium_high,711.2994995117188,100.0,100.0,65.0,60.0,strong_uptrend,54.74,False,710.6075,703.5,725.76,,,
META,2025-07-28,short_term,WATCHLIST,64.75,medium,715.9486083984375,85.0,100.0,60.0,60.0,sideways,56.34,False,710.9337,703.82,725.32,4.9705,0.8682,4.1023
META,2025-07-28,medium_term,BUY_STARTER,73.5,medium_high,715.9486083984375,85.0,100.0,60.0,60.0,sideways,56.34,False,715.95,703.82,725.32,4.782,8.1679,-3.3859
META,2025-07-28,long_term,WATCHLIST,72.75,medium_high,715.9486083984375,85.0,100.0,60.0,60.0,sideways,56.34,False,710.9337,703.82,725.32,,,
META,2025-08-04,short_term,BUY_STARTER,70.0,medium_high,774.5509033203125,100.0,100.0,60.0,70.0,strong_uptrend,66.05,False,774.55,736.12,782.91,-5.3145,1.4418,-6.7563
META,2025-08-04,medium_term,BUY_STARTER,79.0,medium_high,774.5509033203125,100.0,100.0,60.0,70.0,strong_uptrend,66.05,False,774.55,736.12,782.91,-19.1438,7.2789,-26.4227
META,2025-08-04,long_term,BUY_STARTER,75.0,medium_high,774.5509033203125,100.0,100.0,60.0,70.0,strong_uptrend,66.05,False,774.55,736.12,782.91,,,
META,2025-08-11,short_term,BUY_STARTER,70.0,medium_high,764.0755004882812,100.0,100.0,60.0,70.0,strong_uptrend,60.39,False,764.08,749.23,773.18,-0.0222,2.266,-2.2882
META,2025-08-11,medium_term,BUY_STARTER,79.0,medium_high,764.0755004882812,100.0,100.0,60.0,70.0,strong_uptrend,60.39,False,764.08,749.23,773.18,-18.0666,7.7012,-25.7678
META,2025-08-11,long_term,BUY_STARTER,75.0,medium_high,764.0755004882812,100.0,100.0,60.0,70.0,strong_uptrend,60.39,False,764.08,749.23,773.18,,,
META,2025-08-18,short_term,BUY_STARTER,70.0,medium_high,765.572021484375,100.0,100.0,60.0,70.0,strong_uptrend,56.42,False,765.57,749.23,773.18,1.5156,2.596,-1.0804
META,2025-08-18,medium_term,BUY_STARTER,79.0,medium_high,765.572021484375,100.0,100.0,60.0,70.0,strong_uptrend,56.42,False,765.57,749.23,773.18,-22.0593,2.8929,-24.9522
META,2025-08-18,long_term,BUY_STARTER,75.0,medium_high,765.572021484375,100.0,100.0,60.0,70.0,strong_uptrend,56.42,False,765.57,749.23,773.18,,,
META,2025-08-25,short_term,BUY_STARTER,70.0,medium_high,751.5349731445312,100.0,100.0,60.0,70.0,strong_uptrend,51.83,False,751.53,736.12,773.18,0.3465,3.5144,-3.1679
META,2025-08-25,medium_term,BUY_STARTER,79.0,medium_high,751.5349731445312,100.0,100.0,60.0,70.0,strong_uptrend,51.83,False,751.53,736.12,773.18,-15.4853,5.3577,-20.843
META,2025-08-25,long_term,BUY_STARTER,75.0,medium_high,751.5349731445312,100.0,100.0,60.0,70.0,strong_uptrend,51.83,False,751.53,736.12,773.18,,,
META,2025-09-01,short_term,WAIT_FOR_PULLBACK,68.25,medium_high,736.9691772460938,95.0,100.0,60.0,70.0,strong_uptrend,46.36,False,729.29,722.0,746.15,0.7042,3.9437,-3.2395
META,2025-09-01,medium_term,BUY_STARTER,78.0,medium_high,736.9691772460938,95.0,100.0,60.0,70.0,strong_uptrend,46.36,False,736.97,722.0,746.15,-12.341,6.7393,-19.0803
META,2025-09-01,long_term,WATCHLIST,74.75,medium_high,736.9691772460938,95.0,100.0,60.0,70.0,strong_uptrend,46.36,False,729.29,722.0,746.15,,,
META,2025-09-08,short_term,WAIT_FOR_PULLBACK,68.25,medium_high,750.537353515625,95.0,100.0,60.0,70.0,strong_uptrend,52.41,False,743.42,735.99,758.24,-4.8062,3.7979,-8.6041
META,2025-09-08,medium_term,BUY_STARTER,78.0,medium_high,750.537353515625,95.0,100.0,60.0,70.0,strong_uptrend,52.41,False,750.54,735.99,758.24,-12.6142,5.5644,-18.1786
META,2025-09-08,long_term,WATCHLIST,74.75,medium_high,750.537353515625,95.0,100.0,60.0,70.0,strong_uptrend,52.41,False,743.42,735.99,758.24,,,
META,2025-09-15,short_term,WATCHLIST,59.5,medium,762.9082641601562,70.0,100.0,60.0,70.0,sideways,56.76,False,756.8,749.23,773.18,-6.3446,0.6004,-6.945
META,2025-09-15,medium_term,BUY_STARTER,73.0,medium_high,762.9082641601562,70.0,100.0,60.0,70.0,sideways,56.76,False,762.91,749.23,773.18,-13.9362,3.0023,-16.9385
META,2025-09-15,long_term,WATCHLIST,73.5,medium_high,762.9082641601562,70.0,100.0,60.0,70.0,sideways,56.76,False,756.8,749.23,773.18,,,
META,2025-09-22,short_term,WAIT_FOR_PULLBACK,66.5,medium_high,763.8824462890625,90.0,100.0,60.0,70.0,strong_uptrend,53.65,False,756.8,749.23,773.18,-4.3115,0.6688,-4.9803
META,2025-09-22,medium_term,BUY_STARTER,77.0,medium_high,763.8824462890625,90.0,100.0,60.0,70.0,strong_uptrend,53.65,False,763.88,749.23,773.18,-13.027,3.472,-16.499
META,2025-09-22,long_term,WATCHLIST,74.5,medium_high,763.8824462890625,90.0,100.0,60.0,70.0,strong_uptrend,53.65,False,756.8,749.23,773.18,,,
META,2025-09-29,short_term,WATCHLIST,57.75,medium,742.1587524414062,65.0,100.0,60.0,60.0,weak_uptrend,43.74,False,732.705,725.38,746.15,0.9981,3.2486,-2.2505
META,2025-09-29,medium_term,WAIT_FOR_PULLBACK,69.5,medium_high,742.1587524414062,65.0,100.0,60.0,60.0,weak_uptrend,43.74,False,732.705,725.38,746.15,-11.1342,3.0519,-14.1861
META,2025-09-29,long_term,WATCHLIST,71.75,medium_high,742.1587524414062,65.0,100.0,60.0,60.0,weak_uptrend,43.74,False,732.705,725.38,746.15,,,
META,2025-10-06,short_term,WATCHLIST,50.75,medium,714.465087890625,45.0,100.0,65.0,25.0,weak_uptrend,37.04,False,711.0206,703.91,727.72,-10.892,1.7466,-12.6386
META,2025-10-06,medium_term,WATCHLIST,57.5,medium,714.465087890625,45.0,100.0,65.0,25.0,weak_uptrend,37.04,False,711.0206,703.91,727.72,-9.6517,2.9686,-12.6203
META,2025-10-06,long_term,WATCHLIST,66.5,medium_high,714.465087890625,45.0,100.0,65.0,25.0,weak_uptrend,37.04,False,711.0206,703.91,727.72,,,
META,2025-10-13,short_term,WATCHLIST,50.75,medium,714.5050048828125,45.0,100.0,65.0,25.0,weak_uptrend,42.13,False,710.9323,703.82,735.64,-11.7284,2.7751,-14.5035
META,2025-10-13,medium_term,WATCHLIST,57.5,medium,714.5050048828125,45.0,100.0,65.0,25.0,weak_uptrend,42.13,False,710.9323,703.82,735.64,-13.189,4.7125,-17.9015
META,2025-10-13,long_term,WATCHLIST,66.5,medium_high,714.5050048828125,45.0,100.0,65.0,25.0,weak_uptrend,42.13,False,710.9323,703.82,735.64,,,
META,2025-10-20,short_term,WATCHLIST,54.25,medium,730.947509765625,55.0,100.0,65.0,25.0,weak_uptrend,50.7,False,720.04,712.84,735.66,-17.7773,-0.8387,-16.9386
META,2025-10-20,medium_term,WATCHLIST,59.5,medium,730.947509765625,55.0,100.0,65.0,25.0,weak_uptrend,50.7,False,720.04,712.84,735.66,-9.953,2.9743,-12.9273
META,2025-10-20,long_term,WATCHLIST,67.0,medium_high,730.947509765625,55.0,100.0,65.0,25.0,weak_uptrend,50.7,False,720.04,712.84,735.66,,,
META,2025-10-27,short_term,WATCHLIST,61.25,medium,749.5663452148438,75.0,100.0,65.0,25.0,strong_uptrend,58.79,False,746.4625,739.0,761.48,-18.3493,-2.4094,-15.9399
META,2025-10-27,medium_term,WATCHLIST,63.5,medium,749.5663452148438,75.0,100.0,65.0,25.0,strong_uptrend,58.79,False,746.4625,739.0,761.48,-4.4932,1.2805,-5.7737
META,2025-10-27,long_term,WATCHLIST,68.0,medium_high,749.5663452148438,75.0,100.0,65.0,25.0,strong_uptrend,58.79,False,746.4625,739.0,761.48,,,
META,2025-11-03,short_term,AVOID,36.75,low,636.645263671875,5.0,100.0,65.0,35.0,downtrend,25.43,False,628.2034,621.92,642.8,1.4724,-0.2649,1.7373
META,2025-11-03,medium_term,AVOID,52.0,medium,636.645263671875,5.0,100.0,65.0,35.0,downtrend,25.43,False,628.2034,621.92,642.8,3.8089,1.364,2.4449
META,2025-11-03,long_term,WATCHLIST,66.0,medium_high,636.645263671875,5.0,100.0,65.0,35.0,downtrend,25.43,False,628.2034,621.92,642.8,,,
META,2025-11-10,short_term,AVOID,40.25,low,630.7052001953125,15.0,100.0,65.0,35.0,downtrend,30.84,False,628.4505,622.17,633.09,3.9889,0.2348,3.7541
META,2025-11-10,medium_term,AVOID,54.0,medium,630.7052001953125,15.0,100.0,65.0,35.0,downtrend,30.84,False,628.4505,622.17,633.09,1.3505,0.3411,1.0094
META,2025-11-10,long_term,WATCHLIST,66.5,medium_high,630.7052001953125,15.0,100.0,65.0,35.0,downtrend,30.84,False,628.4505,622.17,633.09,,,
META,2025-11-17,short_term,AVOID,35.0,low,601.0048217773438,0.0,100.0,70.0,35.0,downtrend,25.53,False,587.5403,581.66,609.31,9.2484,1.983,7.2654
META,2025-11-17,medium_term,AVOID,51.75,medium,601.0048217773438,0.0,100.0,70.0,35.0,downtrend,25.53,False,587.5403,581.66,609.31,5.9401,2.8147,3.1254
META,2025-11-17,long_term,WATCHLIST,66.75,medium_high,601.0048217773438,0.0,100.0,70.0,35.0,downtrend,25.53,False,587.5403,581.66,609.31,,,
META,2025-11-24,short_term,AVOID,40.25,low,612.0264282226562,15.0,100.0,70.0,35.0,downtrend,37.0,False,601.2925,595.28,633.86,8.5527,3.1796,5.3731
META,2025-11-24,medium_term,AVOID,54.75,medium,612.0264282226562,15.0,100.0,70.0,35.0,downtrend,37.0,False,601.2925,595.28,633.86,6.6949,2.9426,3.7523
META,2025-11-24,long_term,WATCHLIST,67.5,medium_high,612.0264282226562,15.0,100.0,70.0,35.0,downtrend,37.0,False,601.2925,595.28,633.86,,,
META,2025-12-01,short_term,AVOID,40.25,low,639.7999267578125,15.0,100.0,65.0,35.0,downtrend,49.04,False,639.66,633.26,648.1,3.9982,1.2892,2.709
META,2025-12-01,medium_term,AVOID,54.0,medium,639.7999267578125,15.0,100.0,65.0,35.0,downtrend,49.04,False,639.66,633.26,648.1,0.7047,-0.8678,1.5725
META,2025-12-01,long_term,WATCHLIST,66.5,medium_high,639.7999267578125,15.0,100.0,65.0,35.0,downtrend,49.04,False,639.66,633.26,648.1,,,
META,2025-12-08,short_term,AVOID,43.75,low,665.6866455078125,25.0,100.0,65.0,35.0,downtrend,57.07,False,638.96,632.57,678.3,-2.6366,1.1684,-3.805
META,2025-12-08,medium_term,WATCHLIST,56.0,medium,665.6866455078125,25.0,100.0,65.0,35.0,downtrend,57.07,False,638.96,632.57,678.3,-7.8868,-2.8353,-5.0515
META,2025-12-08,long_term,WATCHLIST,67.0,medium_high,665.6866455078125,25.0,100.0,65.0,35.0,downtrend,57.07,False,638.96,632.57,678.3,,,
META,2025-12-15,short_term,AVOID,42.0,low,646.9561157226562,20.0,100.0,65.0,35.0,downtrend,49.71,False,639.0912,632.7,648.1,-4.9405,1.7143,-6.6548
META,2025-12-15,medium_term,WATCHLIST,55.0,medium,646.9561157226562,20.0,100.0,65.0,35.0,downtrend,49.71,False,639.0912,632.7,648.1,-8.238,-4.1818,-4.0562
META,2025-12-15,long_term,WATCHLIST,66.75,medium_high,646.9561157226562,20.0,100.0,65.0,35.0,downtrend,49.71,False,639.0912,632.7,648.1,,,
META,2025-12-22,short_term,WATCHLIST,50.75,medium,660.9341430664062,45.0,100.0,65.0,35.0,sideways,54.52,False,639.0912,632.7,678.38,-2.0968,0.606,-2.7028
META,2025-12-22,medium_term,WATCHLIST,60.0,medium,660.9341430664062,45.0,100.0,65.0,35.0,sideways,54.52,False,639.0912,632.7,678.38,-20.458,-7.1563,-13.3017
META,2025-12-22,long_term,WATCHLIST,68.0,medium_high,660.9341430664062,45.0,100.0,65.0,35.0,sideways,54.52,False,639.0912,632.7,678.38,,,
META,2025-12-29,short_term,WATCHLIST,56.0,medium,658.1265258789062,60.0,100.0,65.0,25.0,sideways,52.2,False,656.09,649.53,660.35,1.5242,1.1005,0.4237
META,2025-12-29,medium_term,WATCHLIST,60.5,medium,658.1265258789062,60.0,100.0,65.0,25.0,sideways,52.2,False,656.09,649.53,660.35,-12.7128,-4.3947,-8.3181
META,2025-12-29,long_term,WATCHLIST,67.25,medium_high,658.1265258789062,60.0,100.0,65.0,25.0,sideways,52.2,False,656.09,649.53,660.35,,,
META,2026-01-05,short_term,WATCHLIST,57.75,medium,658.2264404296875,65.0,100.0,75.0,35.0,sideways,51.68,False,654.96,648.41,660.35,4.9955,0.2632,4.7323
META,2026-01-05,medium_term,WATCHLIST,65.5,medium_high,658.2264404296875,65.0,100.0,75.0,35.0,sideways,51.68,False,654.96,648.41,660.35,-4.5329,-0.8656,-3.6673
META,2026-01-05,long_term,WATCHLIST,71.0,medium_high,658.2264404296875,65.0,100.0,75.0,35.0,sideways,51.68,False,654.96,648.41,660.35,,,
META,2026-01-12,short_term,WATCHLIST,54.25,medium,641.4207763671875,55.0,100.0,75.0,35.0,sideways,43.89,False,640.9797,634.57,654.05,4.4784,-0.4373,4.9157
META,2026-01-12,medium_term,WATCHLIST,63.5,medium,641.4207763671875,55.0,100.0,75.0,35.0,sideways,43.89,False,640.9797,634.57,654.05,5.5267,1.2107,4.316
META,2026-01-12,long_term,WATCHLIST,70.5,medium_high,641.4207763671875,55.0,100.0,75.0,35.0,sideways,43.89,False,640.9797,634.57,654.05,,,
META,2026-01-19,short_term,AVOID,40.25,low,619.7194213867188,15.0,100.0,75.0,35.0,downtrend,36.98,False,613.7,607.56,632.65,3.0697,0.7778,2.2919
META,2026-01-19,medium_term,WATCHLIST,55.5,medium,619.7194213867188,15.0,100.0,75.0,35.0,downtrend,36.98,False,613.7,607.56,632.65,8.8751,5.2499,3.6252
